permalink	name	homepage_url	category_list	status	country_code	state_code	region	city	founded_at
/Organization/Broadview-Networks	Broadview Networks	http://www.broadviewnet.com	Enterprise Software	operating	USA	NY	New York City	Rye	01-01-1996
/Organization/Broadware-Technologies	BroadWare Technologies	http://www.broadware.com	Games	acquired	USA	CA	SF Bay Area	Santa Clara	01-01-1995
/Organization/Broadway-Com	Broadway Networks	http://www.broadwaynetworks.com	Public Relations	closed	USA	CA	SF Bay Area	San Jose	01-01-2006
/Organization/Brocade-Communications-Systems	Brocade Communications Systems	http://www.brocade.com	Computers|Data Centers|Networking|Storage|Web Hosting	ipo	CHE	7	Geneva	Geneva	01-01-1995
/Organization/Brocc-Equipment	Brocc Equipment	http://broccequipment.com/	Real Estate	operating	USA	CO	CO - Other	Loveland	09-06-2012
/Organization/Broccol-E-Games	Broccol-e-games	http://broccol-e-games.com	Education|Games|Mobile Games	operating	AUS	7	Melbourne	Richmond	01-03-2012
/Organization/Brodlist	Brodlist	http://brodlist.com		operating	FRA	B8	Nice	Valbonne	20-06-2014
/Organization/Broex-Io	Broex.in	http://broex.in/	Apps	operating	IND	10	Haryana	Haryana	01-01-2014
/Organization/Brokat	Brokat		Computers|Software|Technology	acquired	DEU	1	Stuttgart	Stuttgart	01-01-1994
/Organization/Broken-Buy	Broken Buy	http://brokenbuy.com/	Consumer Electronics	operating	USA	WA	Seattle	Vancouver	10-03-2010
/Organization/Broken-Envelope-Productions	Broken Envelope Productions	https://www.flootball.com/	Entertainment|Games	operating	USA	SC	Myrtle Beach	Conway	19-12-2012
/Organization/Broker-Better	Broker Better	http://www.brokerbetter.com/	Insurance	closed					
/Organization/Brokerprint	Heyprint	http://www.heyprint.dk/	E-Commerce|Franchises	operating					01-01-2014
/Organization/Bromium	Bromium	http://www.bromium.com	Security	operating	USA	CA	SF Bay Area	Cupertino	01-01-2010
/Organization/Broncus-Technologies-Inc	"Broncus Technologies, Inc."	http://broncus.com	Health Care	operating	USA	CA	SF Bay Area	Mountain View	
/Organization/Brookstone	Brookstone	http://www.brookstone.com	Curated Web	operating	USA	NH	"Manchester, New Hampshire"	Merrimack	
/Organization/Broomly	Broomly	http://www.broomly.com/	Hospitality	operating	USA	TX	Austin	Austin	01-01-2014
/Organization/Broomstick-Productions	Broomstick Productions	http://heckerty.com	Mobile	operating	USA	AZ	Phoenix	Scottsdale	01-01-2011
/Organization/Broota	Broota	http://broota.com	Crowdfunding|Impact Investing|Social Network Media|Startups	operating	CHL	12	Santiago	Santiago	01-06-2012
/Organization/Broota-Brasil	Broota Brasil	http://www.broota.com.br	Crowdfunding|Finance Technology|Information Services|Startups|Venture Capital	operating	BRA	2	Sao Paulo	SÃ£o Paulo	01-06-2014
/Organization/Brosa	Brosa	http://brosa.com	Assisted Living|Design|E-Commerce|Furniture|Home & Garden|Internet	operating	AUS	7	Melbourne	Melbourne	01-02-2014
/Organization/Brotips	brotips	http://www.brotips.com	Games	closed	CAN	ON	Toronto	Waterloo	01-03-2011
/Organization/Brown-And-Meyer-Enterprises	Brown and Meyer Enterprises		Automotive	operating	USA	MO	Branson	Branson	23-07-2014
/Organization/Brownfield-Listings	Brownfield Listings	https://brownfieldlistings.com	Commercial Real Estate|Marketplaces|Real Estate|Real Estate Investors	operating	USA	IL	Chicago	Chicago	01-01-2013
/Organization/Brownit-Holdings	BrownIT Holdings	http://brownit.com/	Consulting|Medical	operating	USA	MD	Baltimore	Owings Mills	20-07-2013
/Organization/Browns-Hall-Gardner	Browns-Hall Gardner	http://Www.brownshallgardner.com	Consulting	operating	USA	NJ	Newark	Maplewood	15-01-2011
/Organization/Brownsburg-Pc-911	Brownsburg PC 911		Consumer Electronics|Small and Medium Businesses	operating	USA	IN	Indianapolis	Brownsburg	04-09-2014
/Organization/Brownstein-Egusa	Publicize	http://publicize.co	Consulting	operating	USA	CT	Hartford	Westport	01-12-2010
/Organization/Browntape	Browntape	http://browntape.com	E-Commerce	operating	IND	33	Goa	Goa	01-01-2012
/Organization/Browsa	Browsa	http://www.browsa.com	Android|iOS|Location Based Services|Software	operating	GBR	H9	London	London	01-02-2014
/Organization/Browsarity	Browsarity	http://www.browsarity.com	Charity|Online Shopping|Software|Venture Capital	operating					
/Organization/Browselabs	BrowseLabs	http://www.browselabs.com	Advertising|Games	operating	POL	77	Krakow	KrakÃ³w	01-09-2013
/Organization/Browsercast-Com	Browsercast.com	http://www.browsercast.com	Search	closed	USA	CO	Denver	Denver	09-06-2002
/Organization/Browserling	Browserling	http://browserling.com	Software	operating	USA	CA	SF Bay Area	Oakland	11-03-2011
/Organization/Browster	Browster		Software	closed	USA	CA	SF Bay Area	San Francisco	01-01-2004
/Organization/Browsy	Browsy	http://www.browsy.com	E-Commerce|Fashion|Social Commerce|Social Media	operating	USA	NY	New York City	New York	01-01-2013
/Organization/Browz	Browz	http://www.browz.com/en	Logistics	operating	USA	TN	TN - Other	Utah	01-01-2001
/Organization/Browz-In	Browz'In	http://browzin.net/browzin/	Algorithms|Analytics|Big Data|Fashion|Location Based Services|Shopping	operating	ISR	6	Tel Aviv	Jerusalem	10-10-2013
/Organization/Brozengo	Brozengo	http://www.brozengo.com	Coupons|Curated Web|Local|Shopping	closed	FRA	A8	Paris	Paris	01-02-2008
/Organization/Bruder-Healthcare	Bruder Healthcare	http://bruder.com	Biotechnology	operating	USA	GA	Atlanta	Alpharetta	01-01-1986
/Organization/Bruin-Biometrics	Bruin Biometrics	http://www.bruinbiometrics.com	Hardware + Software|Health Care Information Technology|Health Diagnostics|Medical Devices|Mobile Health	operating	USA	CA	Los Angeles	Los Angeles	01-01-2009
/Organization/Bruin-Brake-Cables	Bruin Brake Cables	http://www.bruinbrakecables.com	Manufacturing|Retail|Wholesale	operating	USA	IL	Chicago	Fox Lake	01-02-1982
/Organization/Brupond-Brewery	Brupond Brewery		Brewing|Craft Beer	closed					
/Organization/Brush-Logger	Brush Logger	http://www.brushlogger.com		operating	USA	CA	Los Angeles	Los Angeles	07-05-2014
/Organization/Brutality-Records	Brutality Records		Entertainment|Games	operating	USA	NC	Raleigh	Aberdeen	14-11-2014
/Organization/Bruxie	Bruxie	http://bruxie.com	Hospitality	operating	USA	CA	Anaheim	Orange	01-01-2010
/Organization/Bryansbiz-Com	bryansbiz.com	http://www.bryansbiz.com/	Networking|Web Hosting	operating	USA	AZ	Phoenix	Mesa	29-12-2014
/Organization/Bryn-Mawr-College	Bryn Mawr College	http://brynmawr.edu	Education	operating	USA	PA	Philadelphia	Bryn Mawr	1885-01-01
/Organization/Brys-Edgewood	Brys & Edgewood	http://brysedgewood.com	Consumer Goods|Cooking|Internet	operating	USA	MI	Detroit	Detroit	
/Organization/Brzpoklon	BrzPoklon	https://www.brzpoklon.com	Delivery|Gift Registries|Retail	closed					15-04-2015
/Organization/BräV	BrÄv	http://brav.org/	All Students	operating					
/Organization/Bs-Banksysteme-Ag	BS Banksysteme AG	http://www.bs-ag.com/		closed					
/Organization/Bsafe	bSafe	http://www.getbsafe.com	Gps|Location Based Services|Mobile	operating	USA	NJ	Newark	North Bergen	01-01-2008
/Organization/Bsave	BSAVE	https://www.bsave.io/lp/	Bitcoin|Finance|Services	operating	GBR	H9	London	London	
/Organization/Bsixgroup	BSixGroup	http://www.bsixgroup.com/	Transportation	operating	GBR	H9	London	London	01-01-2011
/Organization/Bsmark	B-sm@rk	http://www.b-smark.com/	Big Data Analytics|Brand Marketing|Consumer Behavior|Market Research|Software	operating	IRL	7	Dublin	Dublin	01-01-2010
/Organization/Bstock-Solutions	B-Stock Solutions	http://bstocksolutions.com	E-Commerce|Enterprise Software|Retail	operating	USA	CA	SF Bay Area	Redwood City	19-12-2008
/Organization/Bswift	Bswift	http://bswift.com	Health Care|Navigation|Software	acquired	USA	IL	Chicago	Chicago	01-01-1996
/Organization/Bt-Imaging	BT Imaging	http://www.btimaging.com	Clean Technology	closed	AUS	2	Sydney	Surry Hills	01-01-2008
/Organization/Bt-Pharma	BT Pharma	http://www.btpharma.com/		closed					
/Organization/Btc-Ad-Network	BTC AD Network	https://btcadnetwork.com/	Advertising|Media|Sales and Marketing	operating					01-12-2014
/Organization/Btc-Sx	BTC.sx	https://btc.sx	Banking|Bitcoin|Finance|Financial Services|Payments|Trading	operating	SGP		Singapore	Singapore	01-05-2013
/Organization/Btc-Trip	BTC Trip	http://btctrip.com	Bitcoin	operating	USA	NY	New York City	New York	
/Organization/Btcc	BTCC	http://www.btcc.com	Bitcoin|Finance|FinTech|Payments	operating	CHN	23	Shanghai	Shanghai	01-06-2011
/Organization/Btcexpress	BTCexpress	http://www.btcexpress.net	Bitcoin	operating	LVA	25	Riga	Riga	01-01-2015
/Organization/Btcjam	BTCjam	http://btcjam.com	Bitcoin|Consumer Lending|Finance	operating	USA	CA	SF Bay Area	San Francisco	01-10-2013
/Organization/Btcxindia	BTCXIndia	https://btcxindia.com	Bitcoin|Cryptocurrency|Financial Exchanges|Trading	operating	IND	2	Hyderabad	Hyderabad	25-11-2013
/Organization/Btendo	bTendo	http://www.btendo.com	Hardware + Software	acquired	ISR	2	Tel Aviv	Kfar Saba	01-01-2007
/Organization/Btg	BTG	http://www.btgplc.com	Health Care|Medical|Pharmaceuticals	operating	GBR	H9	London	London	
/Organization/Btg-3	BTG	http://btg.com/en/		closed	FRA	98	FRA - Other	ClÃ©mensat	
/Organization/Bti-Payments	BTI Payments	http://btipayments.in	Curated Web	operating	IND	19	Bangalore	Bangalore	01-01-1991
/Organization/Bti-Systems	BTI Systems	http://www.btisystems.com	Software	operating	USA	MA	Boston	Littleton	01-01-2000
/Organization/Btig	BTIG	http://wwwca01.btig.com	Financial Services|Nonprofits	operating	USA	CA	SF Bay Area	San Francisco	01-01-2002
/Organization/Btiques	Btiques	http://btiques.com	E-Commerce	operating	USA	AR	Fayetteville	Fayetteville	01-08-2012
/Organization/Btr	BTR	http://www.btrchina.com	Clean Technology	operating	CHN	30	Shenzhen	Shenzhen	
/Organization/Bts-Software-Solutions	BTS Software Solutions	http://www.unleashbts.com	Technology	operating	USA	MD	Baltimore	Columbia	01-01-2011
/Organization/Bubbl	Bubbl	http://www.bubbl.me	Digital Entertainment|Social Media|Video Editing	operating	USA	NY	New York City	New York	01-01-2014
/Organization/Bubble-Balm	Bubble & Balm	http://www.bubbleandbalm.co.uk	Manufacturing	closed	GBR	P3	Leamington Spa	Leamington Spa	24-06-2009
/Organization/Bubble-Gum-Interactive	Bubble Gum Interactive	http://www.bubbleguminteractive.com	Entertainment|Games|Kids|Startups|Virtual Worlds	operating					01-01-2011
/Organization/Bubble-Motion	Bubbly	http://bubbly.net	Audio|Messaging|Mobile|Mobile Commerce|Social Media|Social Network Media	acquired	SGP		Singapore	Singapore	01-01-2005
/Organization/Bubbleball	Bubbleball	http://bubbleball.us/	Recreation|Sporting Goods|Wearables	operating	USA	NY	New York City	New York	
/Organization/Bubblegab	BubbleGab	http://bubblegab.com	Social Media	closed	RUS	48	Moscow	Moscow	01-01-2013
/Organization/Bubblelife-Media	BubbleLife Media	http://www.bubblelife.com	Advertising|Local|News|Sales and Marketing	operating	USA	TX	Dallas	Dallas	15-01-2008
/Organization/Bubblenoise	BubbleNoise	http://www.BubbleNoise.com	Curated Web	closed	USA	CA	SF Bay Area	San Francisco	01-11-2008
/Organization/Bubbles	Bubbles	http://www.lookupbubbles.com	Curated Web	operating	GBR	P8	Alton Barnes	Alton Barnes	01-01-2012
/Organization/Bubbles-And-Beyond	Bubbles and Beyond	http://www.intelligent-fluids.de	Biotechnology	operating	DEU	13	Leipzig	Leipzig	
/Organization/Bubbli	Bubbli	http://bubb.li	Innovation Management|Photography|Startups	acquired					
/Organization/Bubl	bubl	http://bublcam.com	Hardware + Software	operating	CAN	ON	Toronto	Toronto	01-11-2011
/Organization/Bublish-Inc-	"Bublish, Inc."	http://bublish.com/	Analytics|Digital Media|Publishing|Social Commerce	operating	USA	SC	"Charleston, South Carolina"	Charleston	04-06-2012
/Organization/Bubok	Bubok	http://www.bubok.es	E-Commerce|Enterprise Software|Internet	operating	ESP	29	Madrid	Madrid	
/Organization/Buccaneer	Buccaneer	http://www.bcssi.com	Enterprise Software	acquired	USA	VA	VA - Other	Warrenton	
/Organization/Buchang-Group	Buchang Group	http://www.buchang.com/		operating	CHN	11	CHN - Other	Xian	
/Organization/Buck-Mason	Buck Mason	https://www.buckmason.com/	E-Commerce|Fashion	operating	USA	CA	Los Angeles	Venice	01-01-2013
/Organization/Buck-Nekkid-Bbq-And-Saloon	Buck Nekkid BBQ and Saloon	http://www.buckcrossingbbq.com/	Entertainment|Games	operating	USA	AR	Fayetteville	Fayetteville	04-05-2011
/Organization/Buckete	Buckete	http://www.buckete.com		closed					
/Organization/Bucketfeet	BucketFeet	http://www.bucketfeet.com	E-Commerce|Internet	operating	USA	IL	Chicago	Chicago	18-02-2011
/Organization/Bucketkart-Online-Services	Bucketkart Online Services	https://bucketkart.com/	E-Commerce	operating	IND	19	Bangalore	Bengaluru	
/Organization/Buckeye-Biomedical-Services	Buckeye Biomedical Services	http://www.buckeye-biomedical.com/	Medical	operating	USA	OH	Akron - Canton	Louisville	18-03-2008
/Organization/Buckitdream	BUCKiTDREAM	http://www.buckitdream.com/	Entertainment	operating	USA	CA	Los Angeles	Redondo Beach	
/Organization/Buckley-Brown	Buckley & Brown	http://buckleybrown.com.au	Accounting	operating	AUS	2	Sydney	Sydney	01-07-2015
/Organization/Bucks-Beverage-Barn	Buck's Beverage Barn		Consumer Goods|Customer Service	operating					07-06-2012
/Organization/Buckworm	Buckworm	http://www.Buckworm.com	E-Commerce	operating	USA	FL	Ft. Lauderdale	Deerfield Beach	16-05-2013
/Organization/Bucky-Box	Bucky Box	http://www.buckybox.com	E-Commerce|Local Businesses|Logistics|Software|Specialty Foods	operating	NZL	G2	Wellington	Wellington	11-09-2011
/Organization/Bucmi	Bucmi	http://bucmi.com	Beauty|E-Commerce|Health and Wellness|Marketplaces	operating	ESP	29	Madrid	Madrid	01-05-2012
/Organization/Budbee	Budbee			closed	SWE	26	Stockholm	Stockholm	
/Organization/Buddha-Software	Buddha Software		IT Management|Telecommunications|Web Development	operating	USA	CA	SF Bay Area	Palo Alto	
/Organization/Buddie	Buddie			closed					
/Organization/Budding-Biologist	Budding Biologist	http://www.buddingbiologist.com	Games|Parenting|Video Games	operating	USA	IA	Cedar Rapids	Ely	01-05-2012
/Organization/Buddy	Buddy	http://buddy.com	Cloud Data Services|Development Platforms|Enterprise Software|Internet of Things|Mobile	operating	USA	WA	Seattle	Seattle	22-09-2011
/Organization/Buddy-App	Buddy App	http://www.buddyapp.org	Health and Wellness|mHealth|SaaS|Social Business	operating	GBR	H9	London	London	01-08-2012
/Organization/Buddy-Drinks	Buddy Drinks	http://www.buddybeers.com/	Mobile Commerce	operating	USA	CA	SF Bay Area	San Francisco	01-04-2010
/Organization/Buddybet	BuddyBet	http://www.buddybet.com	Gambling|Social Media|Sports	operating	CZE	52	Prague	Prague	01-01-2012
/Organization/Buddybounce	BuddyBounce	http://www.buddybounce.com	Analytics|Celebrity|Curated Web|Incentives|Social Media Marketing	operating	GBR	H9	London	London	01-06-2010
/Organization/Buddyhopp	tispr	http://tispr.com/	Freelancers|Marketplaces|Mobile Commerce|Social + Mobile + Local	operating	USA	CA	Los Angeles	Los Angeles	01-07-2014
/Organization/Buddymedia	Salesforce Buddy Media	http://buddymedia.com	Apps|Enterprise Software|Facebook Applications|Media|SaaS|Social Media|Social Media Marketing|Social Network Media|Software	acquired	USA	NY	New York City	New York	01-09-2007
/Organization/Buddytruk	Buddytruk	http://www.buddytruk.com	Mobile|Mobile Software Tools|Social + Mobile + Local|Software|Technology	operating	USA	CA	Los Angeles	Santa Monica	15-10-2013
/Organization/Buddytv	BuddyTV	http://buddytv.com	Games|Television	operating	USA	WA	Seattle	Seattle	01-01-2005
/Organization/Buddyup	BuddyUp	http://www.buddyup.org	Match-Making|Service Providers|Services	operating	USA	OR	"Portland, Oregon"	Portland	02-01-2014
/Organization/Budgetbakers-Com	BudgetBakers.com	http://www.budgetbakers.com/	Information Services|Investment Management|Startups	operating	CZE	52	Prague	Prague	
/Organization/Budgetsimple	BudgetSimple	http://www.BudgetSimple.com	Curated Web|Finance|Personal Finance	operating	USA	PA	Pittsburgh	Pittsburgh	01-01-2006
/Organization/Budgetto	Budgetto	https://budgetto.com/	Banking|Finance|Investment Management	closed					03-01-2013
/Organization/Budnitz-Bicycles	Budnitz Bicycles	http://budnitzbicycles.com/	Bicycles	operating	USA	VT	Montpelier	Burlington	01-01-2010
/Organization/Budo-Finder	Budo Finder	http://budofinder.com/	Communities|Marketplaces|Services	operating					19-05-2015
/Organization/Budz	Budz	http://www.budzbuddies.com	Wearables	closed	USA	CA	Santa Barbara	Santa Barbara	12-02-2013
/Organization/Bueda	Bueda	http://bueda.com	Advertising	closed	USA	PA	Pittsburgh	Pittsburgh	04-01-2009
/Organization/Bueeno	Bueeno	http://www.bueeno.com	Games|iPhone|Social Games|Virtual Goods	operating					14-09-2009
/Organization/Buena-Park-Locksmith	Buena Park Locksmith	http://www.BuenaParkLocksmithCA.com	Local Businesses	operating	USA	CA	Anaheim	Buena Park	20-11-1974
/Organization/Buenchef	Buenchef	http://www.buenchef.com	Internet|Services|Specialty Foods	operating	ARG	7	Buenos Aires	Buenos Aires	01-01-2015
/Organization/Bueno-Foods	Bueno Foods	http://bueno.kitchen/	Food Processing|Restaurants	operating	IND	7	New Delhi	New Delhi	
/Organization/Bueno-Inc	Bueno Inc	http://www.bueno.com	Hospitality	operating	USA	FL	Miami	Miami	09-01-2008
/Organization/Bueroservice24	Bueroservice24	http://www.bueroservice24.de	Mobile	operating	DEU	4	Hamburg	Hamburg	
/Organization/Buffalopacific	BuffaloPacific	http://buffalopacific.com	Curated Web	operating	USA	FL	"Naples, Florida"	Naples	01-01-2012
/Organization/Buffer	Buffer	http://buffer.com	Internet|Social Media|Twitter Applications	operating	USA	CA	SF Bay Area	San Francisco	12-10-2010
/Organization/Bufferbox	BufferBox	http://www.bufferbox.com	E-Commerce	acquired	CAN	ON	Toronto	Kitchener	01-06-2011
/Organization/Bufys	Bufys	http://bufys.com	Software	operating	CHL	12	Santiago	Santiago	
/Organization/Bug-Bounty-Hq	Bug Bounty HQ	https://www.bugbountyhq.com/	Information Security|Security	operating	USA	NV	Las Vegas	Henderson	01-01-2015
/Organization/Bug-Music	Bug Music	http://www.bugmusic.com/	Music|News|Publishing	operating					
/Organization/Bugbuster	BugBuster	http://bugbuster.com	Software	operating	CHE	23	Ecublens	Ecublens	01-01-2011
/Organization/Bugcrowd	Bugcrowd	http://bugcrowd.com	Crowdsourcing|Data Security|Information Security|Security	operating	USA	CA	SF Bay Area	San Francisco	01-09-2012
/Organization/Bugeater-Labs	BugEater Labs	http://www.bugeaterlabs.com/	Consumer Goods|Food Processing|Organic Food|Specialty Foods	operating	USA	NE	Omaha	Lincoln	01-01-2014
/Organization/Buggl	Buggl	http://www.buggl.com	Blogging Platforms|E-Commerce|File Sharing|Peer-to-Peer|Publishing|Travel	operating	USA	MA	Boston	Boston	01-01-2012
/Organization/Buglabs	Bug Labs	http://buglabs.net	Gadget|Hardware|Hardware + Software|Open Source	operating	USA	NY	New York City	New York	01-01-2006
/Organization/Bugsense	BugSense	http://www.bugsense.com	Analytics|Android|iOS|Mobile|Windows Phone 7	acquired	USA	CA	SF Bay Area	San Francisco	01-03-2011
/Organization/Bugsnag	Bugsnag	http://bugsnag.com	B2B|SaaS|Software	operating	USA	CA	SF Bay Area	San Francisco	01-09-2012
/Organization/Buguroo	Buguroo	http://buguroo.com/	IT and Cybersecurity|Security|Software	operating	ESP	29	Madrid	Madrid	01-01-2007
/Organization/Buidingsp-Inc	"BuildingSP, Inc."	http://www.buildingsp.com	Construction|Green Building|Smart Building|Software	operating					01-10-2014
/Organization/Build	BUILD	http://build.org	Enterprise Software	operating	USA	CA	SF Bay Area	Redwood City	01-01-1999
/Organization/Build-A-Sign	BuildASign.com	http://www.BuildASign.com	Business Services|E-Commerce|Fashion|Printing	operating	USA	TX	Austin	Austin	01-01-2005
/Organization/Buildabrand	buildabrand	http://www.buildabrand.com	Brand Marketing|Business Services|Design|Graphics|Identity|Internet|Public Relations	closed	GBR	H9	London	London	
/Organization/Buildcircle	BuildCircle	http://www.buildcircle.com	Enterprise Software	operating	CAN	ON	Toronto	Kitchener	01-05-2010
/Organization/Builddirect	BuildDirect	http://www.builddirect.com	E-Commerce	operating	CAN	BC	Vancouver	Vancouver	15-07-1999
/Organization/Builderscloud	BuildersCloud	http://www.builderscloud.com	Software	operating	USA	WA	Seattle	Bellevue	01-01-2012
/Organization/Buildfax	BuildFax	http://www.buildfax.com	Real Estate	operating	USA	NC	Asheville	Asheville	01-01-2008
/Organization/Buildforge	BuildForge	http://ibm.com/awdtools/buildforge	Software	acquired	USA	TX	Austin	Austin	01-01-2001
/Organization/Building-Blocks-Cre	Building Blocks CRE	http://www.blockscre.com	Real Estate	operating	USA	CA	Los Angeles	Los Angeles	
/Organization/Building-Conversation-Inc	Building Conversation Inc.	http://www.buildingconversation.com	Architecture|Design|Home Renovation|Real Estate	operating					01-01-2014
/Organization/Building-Energy	Building Energy	http://buildingenergy.com	Databases|Data Centers|Information Technology	operating	USA	OR	"Portland, Oregon"	Portland	
/Organization/Building-Our-Community	Building Our Community		Entertainment|Games	operating	USA	FL	Tampa	Tampa	11-09-2011
/Organization/Building-Robotics	Building Robotics	http://buildingrobotics.com	Commercial Real Estate|Energy Efficiency|Enterprise Software|Green Building|Office Space|Real Estate|Robotics|Smart Building	operating	USA	CA	SF Bay Area	Oakland	01-01-2013
/Organization/Building-Successful-Teens	Building Successful Teens	http://www.buildingsuccessfulteens.com/	Consulting	operating	USA	MO	MO - Other	Saint Peters	23-10-2011
/Organization/Buildingconnected	buildingconnected	http://www.buildingconnected.com	Construction|Software	operating	USA	CA	SF Bay Area	San Francisco	01-01-2012
/Organization/Buildingeye	Buildingeye	http://buildingeye.com/	Big Data|Construction|Governments|Internet|Real Estate|Technology	operating					01-01-2012
/Organization/Buildingiq	BuildingIQ	http://www.buildingiq.com	Software	operating	USA	CA	SF Bay Area	Foster City	01-01-2009
/Organization/Buildinglayer	BuildingLayer	http://buildinglayer.com	Developer APIs|Maps|Navigation|Software	operating	USA	KY	Lexington	Lexington	01-01-2011
/Organization/Buildingops	BuildingOps	http://www.buildingops.com	Big Data|E-Commerce|Marketplaces|Property Management|Real Estate|Startups|Technology	operating	USA	NY	New York City	New York	04-07-2012
/Organization/Buildingsearch-Com	BuildingSearch.com	http://www.BuildingSearch.com	Construction|Navigation|Search	operating	USA	CA	SF Bay Area	Campbell	01-01-2008
/Organization/Buildlinks	BuildLinks	http://www.buildlinks.com/	Software	operating	USA	NC	Raleigh	Morrisville	
/Organization/Buildmymove	BuildMyMove	http://www.buildmymove.com	Logistics|Services|Storage	closed	USA	KS	Kansas City	Overland Park	
/Organization/Buildout	Buildout	http://buildout.com	Commercial Real Estate|Enterprises|Marketing Automation	operating	USA	IL	Chicago	Chicago	01-01-2011
/Organization/Buildscience	BuildScience	http://buildscience.com/	Real Estate	operating	USA	CA	SF Bay Area	San Francisco	01-01-2015
/Organization/Buildup	BuildUp	http://buildup.co/		closed					
/Organization/Buildzoom	BuildZoom	https://www.buildzoom.com	Construction|Home Renovation|Marketplaces|Real Estate	operating	USA	CA	SF Bay Area	San Francisco	01-01-2012
/Organization/Builk	Builk	http://builk.com	Cloud Computing|Software	operating	THA	40	Bangkok	Bangkok	01-01-2009
/Organization/Built-In	Built In	http://www.builtin.com/	Communities	operating	USA	IL	Chicago	Chicago	01-08-2011
/Organization/Built-In-Chicago	Built In Chicago	http://www.builtinchicago.org	Curated Web	operating	USA	IL	Chicago	Chicago	01-10-2010
/Organization/Built-Io	Built.io	http://www.built.io	Application Platforms|Internet of Things|Software	operating	USA	CA	SF Bay Area	San Francisco	01-01-2013
/Organization/Built-Oregon	Built Oregon	http://www.builtoregon.com/	Digital Media	operating	USA	OR	"Portland, Oregon"	Portland	
/Organization/Bujbu	Bujbu	http://www.bujbu.com	Curated Web|Internet|Search|Shopping	operating	AUS	7	Melbourne	Melbourne	14-02-2012
/Organization/Buka	BUKA	http://www.buka.com	Games	acquired	RUS	48	Moscow	Moscow	01-01-2001
/Organization/Bukalapak	Bukalapak	http://bukalapak.com	E-Commerce	operating	IDN	4	Jakarta	Jakarta	11-09-2011
/Organization/Bukit	BUKIT	http://www.bukit.co	E-Commerce	operating					15-11-2011
/Organization/Buku-Sisa-Kita-Social-Campaign	Buku Sisa KIta Social Campaign	http://bukusisakita.com/	Creative|Design|Recycling	operating	IDN	8	Surabaya	Surabaya	01-01-2013
/Organization/Bukupe	Bukupe	http://bukupe.com	Social Media	operating	JPN	40	Tokyo	Tokyo	14-02-2011
/Organization/Bulb	Bulb	https://www.bulbapp.com	Education|Marketplaces|Publishing|Social Network Media|Software	operating	USA	CO	Fort Collins	Fort Collins	13-12-2011
/Organization/Bulbee	Bulbee	http://www.bulbee.net	Energy Efficiency|SaaS|Social Network Media	operating	ISR	2	Tel Aviv	Rehovot	01-01-2012
/Organization/Bulbstorm-Inc	Bulbstorm	http://www.bulbstorm.com	Apps|Crowdsourcing|Facebook Applications|Promotional|Software	operating	USA	AZ	Phoenix	Phoenix	01-03-2009
/Organization/Buldumbuldum-Com	BuldumBuldum.com	http://www.buldumbuldum.com/	E-Commerce	operating	TUR	34	Istanbul	Istanbul	07-01-2007
/Organization/Bulkist	Bulkist	http://bulkist.com/	Certification Test|Service Providers|Services	operating					
/Organization/Bull-Moose-Energy	Bull Moose Energy		Clean Technology	operating	USA	CA	San Diego	Encinitas	01-01-2005
/Organization/Bulldog-Solutions	Bulldog Solutions	http://www.bulldogsolutions.com	Advertising	operating	USA	TX	Austin	Austin	01-01-2002
/Organization/Bulldogit-Corporation	BulldogIT Corporation		Health Care Information Technology	operating	USA	TN	Nashville	Nashville	01-01-2000
/Organization/Bullet-Biotechnology	Bullet Biotechnology	http://bulletbio.com	Biotechnology	operating	USA	CA	SF Bay Area	Menlo Park	01-01-2011
/Organization/Bullet-News-Ltd	Bullet News Ltd	http://bulletnews.net	News	operating	GBR	H9	London	London	07-11-2013
/Organization/Bulletn	bulletn.	http://www.bulletn.info	Android|Events|Games|Interest Graph|iPhone|Local Businesses|Mobile	operating	USA	MA	MA - Other	Babson Park	04-10-2013
/Organization/Bulletproof-Executive	Bulletproof Executive	http://www.bulletproofexec.com/	Active Lifestyle|Fitness|Nutrition	operating	CAN	BC	Vancouver	Victoria	01-01-2011
/Organization/Bulletproof-Networks	Bulletproof Group Limited	http://www.bulletproof.net.au/	Cloud Data Services|Information Technology	ipo	AUS	2	Sydney	Sydney	01-01-2000
/Organization/Bullguard	BullGuard	http://www.bullguard.com	Software	operating	GBR	H9	London	London	01-01-2002
/Organization/Bullhorn	Bullhorn	http://www.bullhorn.com	Business Services|CRM|PaaS|Predictive Analytics|Professional Services|Recruiting|SaaS|Software	operating	USA	MA	Boston	Boston	01-01-1999
/Organization/Bullionvault	BullionVault	http://www.bullionvault.com	Chemicals|Finance|FinTech|Gold|Peer-to-Peer	operating					01-03-2005
/Organization/Bullitt-Group	Bullitt Group	http://www.bullitt-group.com	Consumer Electronics|Manufacturing|Mobile Devices|Product Design|Telecommunications	operating	GBR	K7	London	Reading	01-01-2009
/Organization/Bullseyeevaluation	BullseyeEngagement	http://www.bepms.com	Cloud Computing|Human Resource Automation|Software	operating					01-01-2010
/Organization/Bulsara-Advertising	Bulsara Advertising	http://www.bulsara.it	Advertising|Media	operating	ITA	7	Rome	Rome	01-01-2011
